contact,transiting,natal,aspect,exact_key,package_status,you_words,friend_words,exact_review_status,shared_key,shared_has_you,shared_review_status
Jupiter opposition your Jupiter,jupiter,jupiter,opposition,authored/transit-aspect/jupiter/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/jupiter/hard,yes,approved
Jupiter square your Jupiter,jupiter,jupiter,square,authored/transit-aspect/jupiter/jupiter/square,empty_exact,0,0,,authored/transit-aspect/jupiter/jupiter/hard,yes,approved
Jupiter trine your Jupiter,jupiter,jupiter,trine,authored/transit-aspect/jupiter/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/jupiter/soft,yes,approved
Jupiter sextile your Jupiter,jupiter,jupiter,sextile,authored/transit-aspect/jupiter/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/jupiter/soft,yes,approved
Jupiter conjunction your Saturn,jupiter,saturn,conjunction,authored/transit-aspect/jupiter/saturn/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/saturn/hard,yes,approved
Jupiter opposition your Saturn,jupiter,saturn,opposition,authored/transit-aspect/jupiter/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/saturn/hard,yes,approved
Jupiter square your Saturn,jupiter,saturn,square,authored/transit-aspect/jupiter/saturn/square,empty_exact,0,0,,authored/transit-aspect/jupiter/saturn/hard,yes,approved
Jupiter trine your Saturn,jupiter,saturn,trine,authored/transit-aspect/jupiter/saturn/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/saturn/soft,yes,approved
Jupiter sextile your Saturn,jupiter,saturn,sextile,authored/transit-aspect/jupiter/saturn/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/saturn/soft,yes,approved
Jupiter conjunction your Uranus,jupiter,uranus,conjunction,authored/transit-aspect/jupiter/uranus/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/uranus/hard,yes,approved
Jupiter opposition your Uranus,jupiter,uranus,opposition,authored/transit-aspect/jupiter/uranus/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/uranus/hard,yes,approved
Jupiter square your Uranus,jupiter,uranus,square,authored/transit-aspect/jupiter/uranus/square,empty_exact,0,0,,authored/transit-aspect/jupiter/uranus/hard,yes,approved
Jupiter trine your Uranus,jupiter,uranus,trine,authored/transit-aspect/jupiter/uranus/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/uranus/soft,yes,approved
Jupiter sextile your Uranus,jupiter,uranus,sextile,authored/transit-aspect/jupiter/uranus/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/uranus/soft,yes,approved
Jupiter conjunction your Neptune,jupiter,neptune,conjunction,authored/transit-aspect/jupiter/neptune/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/neptune/hard,yes,approved
Jupiter opposition your Neptune,jupiter,neptune,opposition,authored/transit-aspect/jupiter/neptune/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/neptune/hard,yes,approved
Jupiter square your Neptune,jupiter,neptune,square,authored/transit-aspect/jupiter/neptune/square,empty_exact,0,0,,authored/transit-aspect/jupiter/neptune/hard,yes,approved
Jupiter trine your Neptune,jupiter,neptune,trine,authored/transit-aspect/jupiter/neptune/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/neptune/soft,yes,approved
Jupiter sextile your Neptune,jupiter,neptune,sextile,authored/transit-aspect/jupiter/neptune/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/neptune/soft,yes,approved
Jupiter conjunction your Pluto,jupiter,pluto,conjunction,authored/transit-aspect/jupiter/pluto/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/pluto/hard,yes,approved
Jupiter opposition your Pluto,jupiter,pluto,opposition,authored/transit-aspect/jupiter/pluto/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/pluto/hard,yes,approved
Jupiter square your Pluto,jupiter,pluto,square,authored/transit-aspect/jupiter/pluto/square,empty_exact,0,0,,authored/transit-aspect/jupiter/pluto/hard,yes,approved
Jupiter trine your Pluto,jupiter,pluto,trine,authored/transit-aspect/jupiter/pluto/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/pluto/soft,yes,approved
Jupiter sextile your Pluto,jupiter,pluto,sextile,authored/transit-aspect/jupiter/pluto/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/pluto/soft,yes,approved
Jupiter conjunction your Chiron,jupiter,chiron,conjunction,authored/transit-aspect/jupiter/chiron/conjunction,exact_you_and_friend,90,90,approved,authored/transit-aspect/jupiter/chiron/hard,no,
Jupiter opposition your Chiron,jupiter,chiron,opposition,authored/transit-aspect/jupiter/chiron/opposition,exact_you_and_friend,93,93,approved,authored/transit-aspect/jupiter/chiron/hard,no,
Jupiter square your Chiron,jupiter,chiron,square,authored/transit-aspect/jupiter/chiron/square,exact_you_and_friend,115,115,approved,authored/transit-aspect/jupiter/chiron/hard,no,
Jupiter trine your Chiron,jupiter,chiron,trine,authored/transit-aspect/jupiter/chiron/trine,exact_you_and_friend,103,103,approved,authored/transit-aspect/jupiter/chiron/soft,no,
Jupiter sextile your Chiron,jupiter,chiron,sextile,authored/transit-aspect/jupiter/chiron/sextile,exact_you_and_friend,98,98,approved,authored/transit-aspect/jupiter/chiron/soft,no,
Jupiter conjunction your North Node,jupiter,north-node,conjunction,authored/transit-aspect/jupiter/north-node/conjunction,exact_you_and_friend,108,108,approved,authored/transit-aspect/jupiter/north-node/hard,no,
Jupiter opposition your North Node,jupiter,north-node,opposition,authored/transit-aspect/jupiter/north-node/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/north-node/hard,no,
Jupiter square your North Node,jupiter,north-node,square,authored/transit-aspect/jupiter/north-node/square,empty_exact,0,0,,authored/transit-aspect/jupiter/north-node/hard,no,
Jupiter trine your North Node,jupiter,north-node,trine,authored/transit-aspect/jupiter/north-node/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/north-node/soft,no,
Jupiter sextile your North Node,jupiter,north-node,sextile,authored/transit-aspect/jupiter/north-node/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/north-node/soft,no,
Jupiter conjunction your South Node,jupiter,south-node,conjunction,authored/transit-aspect/jupiter/south-node/conjunction,exact_you_and_friend,104,104,approved,authored/transit-aspect/jupiter/south-node/hard,no,
Jupiter opposition your South Node,jupiter,south-node,opposition,authored/transit-aspect/jupiter/south-node/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/south-node/hard,no,
Jupiter square your South Node,jupiter,south-node,square,authored/transit-aspect/jupiter/south-node/square,empty_exact,0,0,,authored/transit-aspect/jupiter/south-node/hard,no,
Jupiter trine your South Node,jupiter,south-node,trine,authored/transit-aspect/jupiter/south-node/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/south-node/soft,no,
Jupiter sextile your South Node,jupiter,south-node,sextile,authored/transit-aspect/jupiter/south-node/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/south-node/soft,no,
Jupiter conjunction your Lilith,jupiter,lilith,conjunction,authored/transit-aspect/jupiter/lilith/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/lilith/hard,yes,approved
Jupiter opposition your Lilith,jupiter,lilith,opposition,authored/transit-aspect/jupiter/lilith/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/lilith/hard,yes,approved
Jupiter conjunction your Ascendant,jupiter,ascendant,conjunction,authored/transit-aspect/jupiter/ascendant/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/ascendant/hard,yes,approved
Jupiter opposition your Ascendant,jupiter,ascendant,opposition,authored/transit-aspect/jupiter/ascendant/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/ascendant/hard,yes,approved
Jupiter square your Ascendant,jupiter,ascendant,square,authored/transit-aspect/jupiter/ascendant/square,empty_exact,0,0,,authored/transit-aspect/jupiter/ascendant/hard,yes,approved
Jupiter trine your Ascendant,jupiter,ascendant,trine,authored/transit-aspect/jupiter/ascendant/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/ascendant/soft,yes,approved
Jupiter sextile your Ascendant,jupiter,ascendant,sextile,authored/transit-aspect/jupiter/ascendant/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/ascendant/soft,yes,approved
Jupiter conjunction your Midheaven,jupiter,midheaven,conjunction,authored/transit-aspect/jupiter/midheaven/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/midheaven/hard,yes,approved
Jupiter opposition your Midheaven,jupiter,midheaven,opposition,authored/transit-aspect/jupiter/midheaven/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/midheaven/hard,yes,approved
Jupiter square your Midheaven,jupiter,midheaven,square,authored/transit-aspect/jupiter/midheaven/square,empty_exact,0,0,,authored/transit-aspect/jupiter/midheaven/hard,yes,approved
Jupiter trine your Midheaven,jupiter,midheaven,trine,authored/transit-aspect/jupiter/midheaven/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/midheaven/soft,yes,approved
Jupiter sextile your Midheaven,jupiter,midheaven,sextile,authored/transit-aspect/jupiter/midheaven/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/midheaven/soft,yes,approved
Jupiter conjunction your Descendant,jupiter,descendant,conjunction,authored/transit-aspect/jupiter/descendant/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/descendant/hard,no,
Jupiter opposition your Descendant,jupiter,descendant,opposition,authored/transit-aspect/jupiter/descendant/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/descendant/hard,no,
Jupiter square your Descendant,jupiter,descendant,square,authored/transit-aspect/jupiter/descendant/square,empty_exact,0,0,,authored/transit-aspect/jupiter/descendant/hard,no,
Jupiter trine your Descendant,jupiter,descendant,trine,authored/transit-aspect/jupiter/descendant/trine,exact_you_and_friend,90,90,approved,authored/transit-aspect/jupiter/descendant/soft,no,
Jupiter sextile your Descendant,jupiter,descendant,sextile,authored/transit-aspect/jupiter/descendant/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/descendant/soft,no,
Jupiter conjunction your Imum Coeli,jupiter,imum-coeli,conjunction,authored/transit-aspect/jupiter/imum-coeli/conjunction,empty_exact,0,0,,authored/transit-aspect/jupiter/imum-coeli/hard,no,
Jupiter opposition your Imum Coeli,jupiter,imum-coeli,opposition,authored/transit-aspect/jupiter/imum-coeli/opposition,empty_exact,0,0,,authored/transit-aspect/jupiter/imum-coeli/hard,no,
Jupiter square your Imum Coeli,jupiter,imum-coeli,square,authored/transit-aspect/jupiter/imum-coeli/square,empty_exact,0,0,,authored/transit-aspect/jupiter/imum-coeli/hard,no,
Jupiter trine your Imum Coeli,jupiter,imum-coeli,trine,authored/transit-aspect/jupiter/imum-coeli/trine,empty_exact,0,0,,authored/transit-aspect/jupiter/imum-coeli/soft,no,
Jupiter sextile your Imum Coeli,jupiter,imum-coeli,sextile,authored/transit-aspect/jupiter/imum-coeli/sextile,empty_exact,0,0,,authored/transit-aspect/jupiter/imum-coeli/soft,no,
Saturn conjunction your Sun,saturn,sun,conjunction,authored/transit-aspect/saturn/sun/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/sun/hard,yes,approved
Saturn opposition your Sun,saturn,sun,opposition,authored/transit-aspect/saturn/sun/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/sun/hard,yes,approved
Saturn square your Sun,saturn,sun,square,authored/transit-aspect/saturn/sun/square,empty_exact,0,0,,authored/transit-aspect/saturn/sun/hard,yes,approved
Saturn trine your Sun,saturn,sun,trine,authored/transit-aspect/saturn/sun/trine,empty_exact,0,0,,authored/transit-aspect/saturn/sun/soft,yes,approved
Saturn sextile your Sun,saturn,sun,sextile,authored/transit-aspect/saturn/sun/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/sun/soft,yes,approved
Saturn conjunction your Moon,saturn,moon,conjunction,authored/transit-aspect/saturn/moon/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/moon/hard,yes,approved
Saturn opposition your Moon,saturn,moon,opposition,authored/transit-aspect/saturn/moon/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/moon/hard,yes,approved
Saturn square your Moon,saturn,moon,square,authored/transit-aspect/saturn/moon/square,empty_exact,0,0,,authored/transit-aspect/saturn/moon/hard,yes,approved
Saturn trine your Moon,saturn,moon,trine,authored/transit-aspect/saturn/moon/trine,empty_exact,0,0,,authored/transit-aspect/saturn/moon/soft,yes,approved
Saturn sextile your Moon,saturn,moon,sextile,authored/transit-aspect/saturn/moon/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/moon/soft,yes,approved
Saturn conjunction your Mercury,saturn,mercury,conjunction,authored/transit-aspect/saturn/mercury/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/mercury/hard,yes,approved
Saturn opposition your Mercury,saturn,mercury,opposition,authored/transit-aspect/saturn/mercury/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/mercury/hard,yes,approved
Saturn square your Mercury,saturn,mercury,square,authored/transit-aspect/saturn/mercury/square,empty_exact,0,0,,authored/transit-aspect/saturn/mercury/hard,yes,approved
Saturn trine your Mercury,saturn,mercury,trine,authored/transit-aspect/saturn/mercury/trine,empty_exact,0,0,,authored/transit-aspect/saturn/mercury/soft,yes,approved
Saturn sextile your Mercury,saturn,mercury,sextile,authored/transit-aspect/saturn/mercury/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/mercury/soft,yes,approved
Saturn conjunction your Venus,saturn,venus,conjunction,authored/transit-aspect/saturn/venus/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/venus/hard,yes,approved
Saturn opposition your Venus,saturn,venus,opposition,authored/transit-aspect/saturn/venus/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/venus/hard,yes,approved
Saturn square your Venus,saturn,venus,square,authored/transit-aspect/saturn/venus/square,exact_you_and_friend,96,96,approved,authored/transit-aspect/saturn/venus/hard,yes,approved
Saturn trine your Venus,saturn,venus,trine,authored/transit-aspect/saturn/venus/trine,empty_exact,0,0,,authored/transit-aspect/saturn/venus/soft,yes,approved
Saturn sextile your Venus,saturn,venus,sextile,authored/transit-aspect/saturn/venus/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/venus/soft,yes,approved
Saturn conjunction your Mars,saturn,mars,conjunction,authored/transit-aspect/saturn/mars/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/mars/hard,yes,approved
Saturn opposition your Mars,saturn,mars,opposition,authored/transit-aspect/saturn/mars/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/mars/hard,yes,approved
Saturn square your Mars,saturn,mars,square,authored/transit-aspect/saturn/mars/square,empty_exact,0,0,,authored/transit-aspect/saturn/mars/hard,yes,approved
Saturn trine your Mars,saturn,mars,trine,authored/transit-aspect/saturn/mars/trine,empty_exact,0,0,,authored/transit-aspect/saturn/mars/soft,yes,approved
Saturn sextile your Mars,saturn,mars,sextile,authored/transit-aspect/saturn/mars/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/mars/soft,yes,approved
Saturn conjunction your Jupiter,saturn,jupiter,conjunction,authored/transit-aspect/saturn/jupiter/conjunction,empty_exact,0,0,,authored/transit-aspect/saturn/jupiter/hard,yes,approved
Saturn opposition your Jupiter,saturn,jupiter,opposition,authored/transit-aspect/saturn/jupiter/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/jupiter/hard,yes,approved
Saturn square your Jupiter,saturn,jupiter,square,authored/transit-aspect/saturn/jupiter/square,empty_exact,0,0,,authored/transit-aspect/saturn/jupiter/hard,yes,approved
Saturn trine your Jupiter,saturn,jupiter,trine,authored/transit-aspect/saturn/jupiter/trine,empty_exact,0,0,,authored/transit-aspect/saturn/jupiter/soft,yes,approved
Saturn sextile your Jupiter,saturn,jupiter,sextile,authored/transit-aspect/saturn/jupiter/sextile,empty_exact,0,0,,authored/transit-aspect/saturn/jupiter/soft,yes,approved
Saturn return,saturn,saturn,conjunction (return),authored/transit-return/saturn,exact_you_only,74,0,approved,,,
Saturn opposition your Saturn,saturn,saturn,opposition,authored/transit-aspect/saturn/saturn/opposition,empty_exact,0,0,,authored/transit-aspect/saturn/saturn/hard,yes,approved
